               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.072667,            0.032132,            0.033995,             0.49387,             0.39474,             0.37488,             0.13362,            0.058805,             0.01748,            0.021639,           0.0033329,           0.0033329,            0.070004
